fips,county,time,state,ind(not needed),inter,intra,ind_r
28157,Wilkins,16,MS,11,0.635492958,0.544225352,123.943662
28157,Wilkins,20,MS,43,0.601690141,0.427042254,484.5070423
28157,Wilkins,24,MS,32,0.653521127,0.525070423,360.5633803
28159,Winston,1,MS,0,0.990180482,1.3484009,0
28159,Winston,4,MS,20,0.643480169,1.299577596,109.7152888
28159,Winston,8,MS,36,0.903505404,1.599100335,197.4875199
28159,Winston,12,MS,108,0.907894015,1.500905151,592.4625597
28159,Winston,16,MS,36,0.840419112,1.584288771,197.4875199
28159,Winston,20,MS,230,0.81463602,1.469636294,1261.725822
28159,Winston,24,MS,132,0.815733172,1.522299633,724.1209063
28161,Yalobus,1,MS,0,1.217756934,0.890272499,0
28161,Yalobus,4,MS,6,0.837713269,0.97032425,48.5162125
28161,Yalobus,8,MS,42,1.30832053,1.161963289,339.6134875
28161,Yalobus,12,MS,20,1.145791219,1.11182987,161.7207083
28161,Yalobus,16,MS,35,1.20320207,1.205627881,283.0112396
28161,Yalobus,20,MS,96,1.11182987,1.032586723,776.2594
28161,Yalobus,24,MS,133,1.111021266,1.146599822,1075.44271
28163,Yazoo,1,MS,0,0.656747768,0.746367933,0
28163,Yazoo,4,MS,65,0.406791528,0.777174864,227.551199
28163,Yazoo,8,MS,63,0.586732015,0.907404166,220.5496237
28163,Yazoo,12,MS,144,0.58813233,0.974969368,504.1134255
28163,Yazoo,16,MS,42,0.587782251,0.9942237,147.0330824
28163,Yazoo,20,MS,185,0.586381936,0.947313146,647.6457203
28163,Yazoo,24,MS,260,0.577629967,1.009277087,910.2047961
45001,Abbevil,1,SC,0,1.39318634,1.068339627,0
45001,Abbevil,4,SC,4,0.880334592,0.883989118,16.24233565
45001,Abbevil,8,SC,23,1.1661997,0.934746417,93.39342998
45001,Abbevil,12,SC,61,1.270556706,1.066715394,247.6956186
45001,Abbevil,16,SC,76,1.296950502,1.100824299,308.6043773
45001,Abbevil,20,SC,83,1.311974662,0.881552767,337.0284647
45001,Abbevil,24,SC,288,1.158078532,1.021642912,1169.448167
45003,Aiken,1,SC,0,0.861313955,1.487097522,0
45003,Aiken,4,SC,44,0.471298447,1.003143178,26.14363551
45003,Aiken,8,SC,34,0.759353777,1.178364953,20.20190017
45003,Aiken,12,SC,648,0.729407431,1.295357722,385.0244502
45003,Aiken,16,SC,1723,0.736121592,1.293991123,1023.761
45003,Aiken,20,SC,691,0.801540098,1.097319683,410.5739122
45003,Aiken,24,SC,1716,0.653650305,1.205578101,1019.601785
45005,Allenda,1,SC,0,0.808953901,0.599512411,0
45005,Allenda,4,SC,5,0.591755319,0.458776596,55.40780142
45005,Allenda,8,SC,6,0.800088653,0.574024823,66.4893617
45005,Allenda,12,SC,77,0.771276596,0.611702128,853.2801418
45005,Allenda,16,SC,48,0.802304965,0.552969858,531.9148936
45005,Allenda,20,SC,5,0.771276596,0.46875,55.40780142
45005,Allenda,24,SC,99,0.772384752,0.519725177,1097.074468
45007,Anderso,1,SC,0,1.066776396,1.892317635,0
45007,Anderso,4,SC,65,0.594151385,1.342242911,32.8176751
45007,Anderso,8,SC,72,0.977310364,1.599533484,36.35188626
45007,Anderso,12,SC,646,1.025072704,1.654010825,326.1572017
45007,Anderso,16,SC,696,0.96993901,1.756553437,351.4015672
45007,Anderso,20,SC,1016,1.012955408,1.451248081,512.9655061
45007,Anderso,24,SC,2635,0.869567413,1.652748607,1330.37806
45009,Bamberg,1,SC,0,1.080272677,0.886894825,0
45009,Bamberg,4,SC,2,0.786032276,0.754034502,13.91207568
45009,Bamberg,8,SC,19,1.023233166,0.891068447,132.164719
45009,Bamberg,12,SC,114,0.959237618,0.862548692,792.9883139
45009,Bamberg,16,SC,45,1.140094602,0.856983862,313.0217028
45009,Bamberg,20,SC,34,1.060795771,0.686560935,236.5052866
45009,Bamberg,24,SC,131,0.968280467,0.787423484,911.2409572
45011,Barnwel,1,SC,0,1.000655861,1.270964115,0
45011,Barnwel,4,SC,3,0.696149161,0.936475218,14.05415535
45011,Barnwel,8,SC,10,0.952871732,1.132764921,46.84718448
45011,Barnwel,12,SC,150,0.925700365,1.1248009,702.7077673
45011,Barnwel,16,SC,156,0.934601331,1.141197414,730.816078
45011,Barnwel,20,SC,51,0.99550267,0.909303851,238.9206409
45011,Barnwel,24,SC,261,0.781411037,1.134638808,1222.711515
45013,Beaufor,1,SC,0,0.76385717,1.481340176,0
45013,Beaufor,4,SC,83,0.30457562,0.927268331,44.6008759
45013,Beaufor,8,SC,179,1.074827373,1.19750665,96.18743115
45013,Beaufor,12,SC,1184,1.094548483,1.34549558,636.2341815
45013,Beaufor,16,SC,354,0.71957871,1.280313818,190.2254225
45013,Beaufor,20,SC,541,1.050699911,1.015126683,290.7117333
45013,Beaufor,24,SC,1852,0.464923829,1.163491765,995.1906284
45015,Berkele,1,SC,0,1.133395956,1.307685869,0
45015,Berkele,4,SC,81,0.593552947,0.948736073,37.66671007
45015,Berkele,8,SC,118,0.917951675,1.09317163,54.87249121
45015,Berkele,12,SC,748,0.986356281,1.169249084,347.8357917
45015,Berkele,16,SC,230,0.955432377,1.185710831,106.9548558
45015,Berkele,20,SC,446,0.972498651,0.970173546,207.3994159
45015,Berkele,24,SC,1682,0.825737989,1.087358866,782.1655103
45017,Calhoun,1,SC,0,1.566527996,0.730409875,0
45017,Calhoun,4,SC,3,1.050262566,0.630839528,20.45966037
45017,Calhoun,8,SC,16,1.498329128,0.647889245,109.1181886
45017,Calhoun,12,SC,114,1.505831003,0.695628453,777.4670941
45017,Calhoun,16,SC,23,1.509240947,0.722908,156.8573962
45017,Calhoun,20,SC,27,1.338061788,0.647207256,184.1369433
45017,Calhoun,24,SC,139,1.298506445,0.681988679,947.9642638
45019,Charles,1,SC,1,0.964690339,1.311330749,0.24927399
45019,Charles,4,SC,138,0.40768761,0.780177732,34.39981055
45019,Charles,8,SC,373,0.815823913,0.996223499,92.97919809
45019,Charles,12,SC,1763,0.878192265,1.083369686,439.4700435
45019,Charles,16,SC,554,0.775965002,1.070781349,138.0977902
45019,Charles,20,SC,1451,0.91964653,0.797776476,361.6965588
45019,Charles,24,SC,4090,0.610820984,0.95586604,1019.530617
45021,Cheroke,1,SC,0,1.242288426,1.581509799,0
45021,Cheroke,4,SC,12,0.75296599,1.180771597,21.09148431
45021,Cheroke,8,SC,52,1.220845417,1.398892697,91.39643202
45021,Cheroke,12,SC,176,1.205554091,1.332278759,309.3417699
45021,Cheroke,16,SC,129,1.266367871,1.45179717,226.7334564
45021,Cheroke,20,SC,305,1.224887952,1.16987433,536.0752263
45021,Cheroke,24,SC,805,1.108181738,1.374989015,1414.887073
45023,Chester,1,SC,0,1.408808146,1.271393643,0
45023,Chester,4,SC,16,0.863173532,1.004920925,49.51873975
45023,Chester,8,SC,52,1.244158336,1.112314692,160.9359042
45023,Chester,12,SC,205,1.142954412,1.20392436,634.458853
45023,Chester,16,SC,49,1.266751261,1.182878896,151.6511405
45023,Chester,20,SC,156,1.114171644,1.000278543,482.8077125
45023,Chester,24,SC,467,1.081984464,1.151929683,1445.328216
45025,Chester,1,SC,0,0.977302896,1.261941549,0
45025,Chester,4,SC,21,0.667421061,0.945531304,45.69886623
45025,Chester,8,SC,116,0.942267099,1.054555742,252.4318325
45025,Chester,12,SC,146,0.885034709,1.113964268,317.7159271
45025,Chester,16,SC,79,0.968380737,1.140077906,171.9147825
45025,Chester,20,SC,128,0.937261985,0.919200052,278.5454704
45025,Chester,24,SC,514,0.791896068,1.113529041,1118.534155
45027,Clarend,1,SC,0,1.311069883,1.1708926,0
45027,Clarend,4,SC,72,0.923520924,0.917925612,212.0328651
45027,Clarend,8,SC,29,1.330506229,1.1411491,85.40212622
45027,Clarend,12,SC,171,1.347881144,1.142327061,503.5780546
45027,Clarend,16,SC,44,1.265129428,1.152928704,129.5756398
45027,Clarend,20,SC,87,1.291044556,0.980063021,256.2063787
45027,Clarend,24,SC,397,1.125541126,1.10669376,1169.125659
45029,Colleto,1,SC,0,1.123852601,1.500066516,0
45029,Colleto,4,SC,15,0.668883863,1.086603698,39.90953838
45029,Colleto,8,SC,85,1.211919649,1.290142344,226.1540508
45029,Colleto,12,SC,157,1.203671678,1.38246641,417.719835
45029,Colleto,16,SC,80,1.012904084,1.32765731,212.8508714
45029,Colleto,20,SC,84,1.167220966,1.10522815,223.4934149
45029,Colleto,24,SC,456,0.770786218,1.210323267,1213.249967
45031,Darling,1,SC,0,1.116415773,1.574440151,0
45031,Darling,4,SC,37,0.715830934,1.12417384,55.20163516
45031,Darling,8,SC,67,1.044952034,1.327524729,99.95971773
45031,Darling,12,SC,409,1.006012502,1.305444075,610.201859
45031,Darling,16,SC,164,1.058379459,1.398988467,244.677518
45031,Darling,20,SC,220,1.002282662,1.172661763,328.2259388
45031,Darling,24,SC,1113,0.925597147,1.283811002,1660.524863
45033,Dillon,1,SC,0,1.002639382,1.133630943,0
45033,Dillon,4,SC,10,0.542539672,0.850141745,32.5849653
45033,Dillon,8,SC,42,0.954413634,0.999706735,136.8568543
45033,Dillon,12,SC,139,0.921176969,1.030010753,452.9310176
45033,Dillon,16,SC,134,0.973964613,1.046629085,436.638535
45033,Dillon,20,SC,104,0.956694581,0.913356577,338.8836391
45033,Dillon,24,SC,599,0.831894164,1.034898498,1951.839421
45035,Dorches,1,SC,0,1.193058705,1.321865584,0
45035,Dorches,4,SC,47,0.653699644,0.926474583,29.69064871
45035,Dorches,8,SC,69,0.968483692,1.106513623,43.58839917
45035,Dorches,12,SC,646,1.030202339,1.210873095,408.0884908
45035,Dorches,16,SC,230,1.007081536,1.142205573,145.2946639
45035,Dorches,20,SC,534,0.977075029,0.92874876,337.3363066
45035,Dorches,24,SC,2170,0.876253167,1.023000777,1370.823568
45037,Edgefie,1,SC,0,1.32320719,0.834478405,0
45037,Edgefie,4,SC,5,0.791398968,0.636535819,18.56872284
45037,Edgefie,8,SC,7,1.16574442,0.692984737,25.99621198
45037,Edgefie,12,SC,113,1.135291715,0.739406544,419.6531363
45037,Edgefie,16,SC,292,1.209195232,0.71489583,1084.413414
45037,Edgefie,20,SC,118,1.163516173,0.661789282,438.2218591
45037,Edgefie,24,SC,318,1.063987819,0.654733168,1180.970773
45039,Fairfie,1,SC,0,1.194327498,0.838466652,0
45039,Fairfie,4,SC,17,0.779525814,0.646576557,75.3379127
45039,Fairfie,8,SC,55,1.052514957,0.72413029,243.7403058
45039,Fairfie,12,SC,89,1.051628628,0.748061157,394.4161312
45039,Fairfie,16,SC,44,1.064037226,0.742300022,194.9922446
45039,Fairfie,20,SC,86,1.024595613,0.604032794,381.1212054
45039,Fairfie,24,SC,278,0.904054952,0.685131841,1231.996455
45041,Florenc,1,SC,0,1.085755552,1.965697779,0
45041,Florenc,4,SC,92,0.614118072,1.376927243,66.4379852
45041,Florenc,8,SC,133,0.986170789,1.648384185,96.04621773
45041,Florenc,12,SC,962,0.930492869,1.726737678,694.7102365
45041,Florenc,16,SC,237,0.947246796,1.789492688,171.1500271
45041,Florenc,20,SC,565,1.036432569,1.470445929,408.0158873
45041,Florenc,24,SC,2238,0.845640007,1.642751399,1616.176205
45043,Georget,1,SC,0,1.315050362,1.394628099,0
45043,Georget,4,SC,18,0.716199638,0.949606147,29.05475207
45043,Georget,8,SC,58,1.530378357,1.16331999,93.62086777
45043,Georget,12,SC,347,1.561047262,1.409478306,560.1110537
45043,Georget,16,SC,64,1.348786157,1.264365961,103.3057851
45043,Georget,20,SC,173,1.396726498,0.990444215,279.2484504
45043,Georget,24,SC,878,0.922649793,1.109730114,1417.22624
45045,Greenvi,1,SC,0,0.834985197,1.621726104,0
45045,Greenvi,4,SC,273,0.426526076,1.056147597,53.84583523
45045,Greenvi,8,SC,1163,0.697845969,1.293522918,229.3872028
45045,Greenvi,12,SC,1610,0.755380146,1.387979953,317.5523616
45045,Greenvi,16,SC,1050,0.695676357,1.381510563,207.0993663
45045,Greenvi,20,SC,3000,0.807924214,1.152675625,591.7124751
45045,Greenvi,24,SC,8618,0.621219204,1.306165841,1699.792703
45047,Greenwo,1,SC,0,0.963627842,1.591654713,0
45047,Greenwo,4,SC,23,0.511993865,1.115734757,32.66535058
45047,Greenwo,8,SC,131,0.750450924,1.253213276,186.0504751
45047,Greenwo,12,SC,259,0.82558123,1.329053699,367.8402522
45047,Greenwo,16,SC,144,0.82515516,1.417392169,204.5134993
45047,Greenwo,20,SC,270,0.895172629,1.123119967,383.4628112
45047,Greenwo,24,SC,968,0.757552087,1.302779395,1374.78519
45049,Hampton,1,SC,0,1.04835412,1.06419955,0
45049,Hampton,4,SC,17,0.692598651,0.810672664,86.89429565
45049,Hampton,8,SC,14,0.951748109,0.926702106,71.56000818
45049,Hampton,12,SC,181,0.940502965,0.911367818,925.1686772
45049,Hampton,16,SC,83,0.938458393,0.945103251,424.2486199
45049,Hampton,20,SC,43,0.982416684,0.804538949,219.7914537
45049,Hampton,24,SC,193,0.815784093,0.964526682,986.505827
45051,Horry,1,SC,0,0.963687487,2.032802283,0
45051,Horry,4,SC,116,0.343827896,1.331779921,34.92166709
45051,Horry,8,SC,526,1.812464627,1.711974519,158.3516973
45051,Horry,12,SC,1186,1.564731525,1.89826355,357.0439411
45051,Horry,16,SC,411,1.135767012,1.840100912,123.7310791
45051,Horry,20,SC,1217,1.517195911,1.542604434,366.3764556
45051,Horry,24,SC,4194,0.601766555,1.653209783,1262.598895
45053,Jasper,1,SC,0,1.709181003,0.860871689,0
45053,Jasper,4,SC,7,0.898558816,0.671389189,24.42684161
45053,Jasper,8,SC,15,1.342429424,0.820741878,52.34323202
45053,Jasper,12,SC,170,1.488641519,0.797361901,593.2232962
45053,Jasper,16,SC,62,1.422689046,0.805736818,216.3520257
45053,Jasper,20,SC,69,1.285200824,0.65498831,240.7788673
45053,Jasper,24,SC,253,1.17981645,0.715706459,882.8558467
45055,Kershaw,1,SC,1,1.266433223,1.727945694,1.535815211
45055,Kershaw,4,SC,54,0.69772085,1.218822951,82.93402138
45055,Kershaw,8,SC,95,1.078910186,1.409264037,145.902445
45055,Kershaw,12,SC,259,1.097032805,1.519996314,397.7761396
45055,Kershaw,16,SC,215,1.047118811,1.611838064,330.2002703
45055,Kershaw,20,SC,216,1.081060327,1.337695049,331.7360855
45055,Kershaw,24,SC,769,0.925482246,1.498187738,1181.041897
45057,Lancast,1,SC,0,1.263812454,1.412120293,0
45057,Lancast,4,SC,42,0.682389392,1.064588118,45.49984833
45057,Lancast,8,SC,101,1.078021407,1.231529228,109.416302
45057,Lancast,12,SC,293,1.112471292,1.279304069,317.4156086
45057,Lancast,16,SC,183,1.114637951,1.266520778,198.2493392
45057,Lancast,20,SC,495,1.070438099,1.069896434,536.2482125
45057,Lancast,24,SC,1279,1.012479958,1.210729298,1385.578715
45059,Laurens,1,SC,0,1.106722915,1.16895551,0
45059,Laurens,4,SC,13,0.712383688,0.891152799,19.44768573
45059,Laurens,8,SC,55,1.04209676,1.037908027,82.27867038
45059,Laurens,12,SC,215,1.078448972,1.078299375,321.6348024
45059,Laurens,16,SC,104,1.061843641,1.148460641,155.5814858
45059,Laurens,20,SC,291,1.02414505,0.927804207,435.3289651
45059,Laurens,24,SC,991,0.930646561,1.003949376,1482.512043
45061,Lee,1,SC,0,1.208753239,0.806795278,0
45061,Lee,4,SC,27,0.773970631,0.609847394,155.4851713
45061,Lee,8,SC,21,1.057299165,0.697379787,120.932911
45061,Lee,12,SC,136,1.076302908,0.723293982,783.1845667
45061,Lee,16,SC,21,1.195508206,0.692772819,120.932911
45061,Lee,20,SC,35,1.008926001,0.639792686,201.5548517
45061,Lee,24,SC,208,1.044054132,0.65879643,1197.81169
45063,Lexingt,1,SC,0,1.210770365,1.926187999,0
45063,Lexingt,4,SC,176,0.605867479,1.334961657,60.63153253
45063,Lexingt,8,SC,452,0.979578198,1.607665755,155.7127995
45063,Lexingt,12,SC,801,1.020263334,1.674222642,275.9423725
45063,Lexingt,16,SC,936,0.993116943,1.713564238,322.4495139
45063,Lexingt,20,SC,989,1.032355191,1.44613095,340.7078731
45063,Lexingt,24,SC,3728,0.865859624,1.605392072,1284.286098
45065,McCormi,1,SC,0,0.929598153,0.785856678,0
45065,McCormi,4,SC,4,0.687231141,0.579162732,41.96831392
45065,McCormi,8,SC,3,1.157276256,0.751232819,31.47623544
45065,McCormi,12,SC,21,1.067044382,0.817332914,220.3336481
45065,McCormi,16,SC,47,1.028223691,0.715559752,493.1276886
45065,McCormi,20,SC,29,1.081733291,0.635819956,304.2702759
45065,McCormi,24,SC,126,0.79949638,0.667296191,1322.001889
45067,Marion,1,SC,0,0.865274051,1.068736425,0
45067,Marion,4,SC,12,0.553532643,0.842276734,38.32886163
45067,Marion,8,SC,20,0.993036924,1.000063881,63.88143606
45067,Marion,12,SC,106,0.901047656,1.051488438,338.5716111
45067,Marion,16,SC,107,0.86878753,1.051807845,341.7656829
45067,Marion,20,SC,61,0.869745752,0.853775393,194.83838
45067,Marion,24,SC,512,0.764021975,0.925961416,1635.364763
45069,Marlbor,1,SC,0,0.752065189,0.889619856,0
45069,Marlbor,4,SC,22,0.450790566,0.62086495,82.23376818
45069,Marlbor,8,SC,77,0.656001196,0.725152319,287.8181886
45069,Marlbor,12,SC,89,0.679923747,0.678054798,332.6729713
45069,Marlbor,16,SC,61,0.686278174,0.745336972,228.0118118
45069,Marlbor,20,SC,137,0.609277464,0.618248421,512.0921018
45069,Marlbor,24,SC,339,0.592456921,0.721414421,1267.14761
45071,Newberr,1,SC,0,1.254647327,1.492381002,0
45071,Newberr,4,SC,18,0.759805205,1.133685919,47.12782112
45071,Newberr,8,SC,38,1.200712154,1.254385506,99.49206682
45071,Newberr,12,SC,188,1.155678902,1.27454574,492.2239095
45071,Newberr,16,SC,137,1.124522176,1.393412578,358.695083
45071,Newberr,20,SC,186,1.19783212,1.0656124,486.987485
45071,Newberr,24,SC,441,0.965073048,1.289207729,1154.631618
45073,Oconee,1,SC,0,0.899674956,1.417165411,0
45073,Oconee,4,SC,9,0.670983387,1.06348674,11.60870911
45073,Oconee,8,SC,23,0.958750387,1.265349293,29.66670106
45073,Oconee,12,SC,170,0.972938809,1.32158704,219.2756166
45073,Oconee,16,SC,464,0.866783614,1.368021876,598.4934475
45073,Oconee,20,SC,478,1.003121453,1.074321535,616.5514395
45073,Oconee,24,SC,1068,0.709292127,1.263543494,1377.566815
45075,Orangeb,1,SC,0,0.948145107,1.252751263,0
45075,Orangeb,4,SC,16,0.555954703,0.862613614,18.24671844
45075,Orangeb,8,SC,141,0.828172933,1.017254553,160.7992063
45075,Orangeb,12,SC,545,0.804908367,1.052721612,621.5288469
45075,Orangeb,16,SC,112,0.806048787,1.029343004,127.7270291
45075,Orangeb,20,SC,228,0.823041044,0.883939467,260.0157378
45075,Orangeb,24,SC,1177,0.692120839,0.997525289,1342.274225
45077,Pickens,1,SC,0,1.402817083,1.799901636,0
45077,Pickens,4,SC,19,0.821259544,1.06531537,15.31899798
45077,Pickens,8,SC,124,1.064670359,1.26147917,99.97661837
45077,Pickens,12,SC,302,1.143845391,1.337993534,243.4914415
45077,Pickens,16,SC,504,1.180933491,1.585113159,406.3565779
45077,Pickens,20,SC,1008,1.380322344,1.218102218,812.7131558
45077,Pickens,24,SC,2104,1.111030485,1.367825267,1696.37746
45079,Richlan,1,SC,0,1.032412236,1.451610159,0
45079,Richlan,4,SC,388,0.499833478,0.867786375,94.32196365
45079,Richlan,8,SC,615,0.75333591,1.037979176,149.5051743
45079,Richlan,12,SC,1734,0.742979942,1.105536067,421.5316623
45079,Richlan,16,SC,1302,0.757614432,1.158871734,316.5133935
45079,Richlan,20,SC,1505,0.840462178,0.852908787,365.8622559
45079,Richlan,24,SC,4273,0.719739788,0.986977249,1038.757089
45081,Saluda,1,SC,0,1.218539132,0.850120672,0
45081,Saluda,4,SC,7,0.841747525,0.758016057,34.4776634
45081,Saluda,8,SC,16,1.264837709,0.812195242,78.80608777
45081,Saluda,12,SC,81,1.19637492,0.801359405,398.9558193
45081,Saluda,16,SC,21,1.243658573,0.814165394,103.4329902
45081,Saluda,20,SC,38,1.123971827,0.694478649,187.1644585
45081,Saluda,24,SC,145,1.066837413,0.707284638,714.1801704
45083,Spartan,1,SC,0,0.992532922,1.920635075,0
45083,Spartan,4,SC,144,0.51060247,1.309843084,46.8114571
45083,Spartan,8,SC,332,0.825442027,1.568898988,107.926415
45083,Spartan,12,SC,658,0.905671663,1.665090031,213.9023526
45083,Spartan,16,SC,706,0.849270359,1.716550126,229.5061716
45083,Spartan,20,SC,1697,0.878104916,1.404668793,551.6600188
45083,Spartan,24,SC,5202,0.729706096,1.614182571,1691.063888
45085,Sumter,1,SC,0,0.699157901,1.663310134,0
45085,Sumter,4,SC,101,0.410183876,1.182685913,94.60737938
45085,Sumter,8,SC,215,0.650449151,1.420141068,201.3919462
45085,Sumter,12,SC,426,0.663188362,1.474563729,399.0370655
45085,Sumter,16,SC,155,0.628998567,1.503882649,145.1895426
45085,Sumter,20,SC,329,0.722200886,1.16975936,308.176513
45085,Sumter,24,SC,1135,0.574856918,1.359817155,1063.162135
45087,Union,1,SC,0,1.055656602,1.629683521,0
45087,Union,4,SC,17,0.631138596,1.252455438,61.84066933
45087,Union,8,SC,7,0.910149145,1.404510731,25.46380502
45087,Union,12,SC,100,1.024736268,1.383775919,363.7686431
45087,Union,16,SC,63,1.081120407,1.425609313,229.1742452
45087,Union,20,SC,152,1.10731175,1.237540924,552.9283376
45087,Union,24,SC,352,0.870862132,1.452891961,1280.465624
45089,William,1,SC,0,1.175456519,0.92995786,0
45089,William,4,SC,13,0.858447197,0.80002554,41.50172392
45089,William,8,SC,45,1.091495339,0.874090155,143.6598136
45089,William,12,SC,269,1.085748947,0.876005619,858.7664411
45089,William,16,SC,51,1.107457541,0.908249266,162.8144554
45089,William,20,SC,86,1.12086579,0.755012131,274.5498659
45089,William,24,SC,556,0.997637594,0.853658537,1774.996808
45091,York,1,SC,0,1.053514473,1.768670639,0
45091,York,4,SC,78,0.497194139,1.230291268,29.33742553
45091,York,8,SC,195,0.899793886,1.449344045,73.34356382
45091,York,12,SC,748,0.92405368,1.553943251,281.3383884
45091,York,16,SC,477,0.831527953,1.603290305,179.4096407
45091,York,20,SC,1555,0.93488596,1.273770837,584.8679064
45091,York,24,SC,3255,0.792862731,1.493688692,1224.273335
